order_id,date,customer_id,customer_age,customer_gender,product_id,product_name,category,unit_price,quantity,discount_percentage,promo,sales,payment_method,region,shipping_fee,delivery_time,delivery_status,customer_rating,return_status,device,website_visit_duration,order_channel,discount_code
O01535,2023-10-22,C6415,44,Female,P99590,Romance,Livros,42.51,4,15,Sim,144.53,Pix,Sudeste,47.91,14,Entregue,4,Não,Desktop,481,Website,DISC742
O01056,2023-10-22,C8331,48,Female,P70438,Chocolate,Alimentos,491.36,4,25,Sim,1474.08,Paypal,Sul,95.06,13,Entregue,5,Não,Desktop,586,Website,DISC846
O01384,2023-10-22,C1689,60,Other,P16590,Chocolate,Alimentos,314.03,1,15,Sim,266.93,Pix,Sul,20.97,8,Entregue,4,Não,Desktop,509,App,DISC956
O00200,2023-10-22,C6823,61,Male,P56408,Vestido,Roupas,289.78,1,10,Sim,260.8,Cartão de Crédito,Sudeste,33.01,6,Entregue,2,Não,Mobile,220,App,DISC641
O02818,2023-10-22,C3644,73,Female,P34718,Biografia,Livros,235.41,9,25,Sim,1589.02,Dinheiro,Sudeste,94.93,10,Atrasado,4,Não,Desktop,311,App,DISC925
O01669,2023-10-22,C4343,54,Male,P65517,Sofá,Móveis,479.2,3,5,Sim,1365.72,Dinheiro,Sul,18.84,5,Em trânsito,4,Não,Desktop,172,Website,DISC287
O02664,2023-10-22,C5712,63,Female,P76761,Halteres,Esportes,73.49,10,15,Sim,624.66,Dinheiro,Centro-Oeste,29.19,14,Em trânsito,5,Não,Tablet,309,Website,DISC712
O01408,2023-10-23,C3850,38,Male,P65361,Bola,Esportes,75.98,6,30,Sim,319.12,Dinheiro,Nordeste,93.03,2,Entregue,4,Não,Mobile,581,Website,DISC350
O01054,2023-10-23,C1816,31,Female,P63678,Quebra-cabeça,Brinquedos,323.45,5,5,Sim,1536.39,Dinheiro,Sudeste,38.91,1,Entregue,3,Não,Desktop,83,Website,DISC558
O01030,2023-10-23,C4554,35,Male,P36571,Tablet,Eletrônicos,371.61,8,0,Não,2972.88,Dinheiro,Sul,92.7,2,Entregue,4,Não,Mobile,124,Website,
O00081,2023-10-23,C1141,38,Male,P89139,Romance,Livros,233.04,4,30,Sim,652.51,Paypal,Centro-Oeste,63.87,14,Entregue,4,Não,Mobile,507,Website,DISC873
O01154,2023-10-23,C3032,52,Other,P37491,Shampoo,Beleza,330.18,1,5,Sim,313.67,Boleto,Norte,64.9,6,Entregue,5,Não,Desktop,393,Website,DISC355
O01379,2023-10-23,C9799,48,Male,P74930,Sofá,Móveis,34.03,6,25,Sim,153.14,Boleto,Sul,72.92,13,Cancelado,4,Não,Desktop,231,Website,DISC888
O02824,2023-10-24,C7768,74,Male,P26006,Vestido,Roupas,245.97,6,30,Sim,1033.07,Boleto,Centro-Oeste,81.26,4,Entregue,5,Não,Mobile,469,Website,DISC214
O01867,2023-10-24,C3462,72,Male,P62188,Raquete,Esportes,346.72,3,10,Sim,936.14,Boleto,Sul,94.67,14,Atrasado,3,Não,Desktop,369,Website,DISC268
O02968,2023-10-24,C4918,79,Male,P20352,Calça,Roupas,431.25,10,20,Sim,3450.0,Boleto,Sul,96.0,1,Entregue,5,Não,Mobile,238,Website,DISC693
O01155,2023-10-24,C3761,20,Male,P42352,Headphones,Eletrônicos,292.69,8,15,Sim,1990.29,Cartão de Crédito,Sudeste,10.57,2,Atrasado,2,Não,Mobile,514,App,DISC608
O00256,2023-10-25,C2856,71,Male,P47748,Café,Alimentos,149.73,8,10,Sim,1078.06,Pix,Nordeste,73.79,8,Cancelado,5,Não,Mobile,420,App,DISC602
O02189,2023-10-25,C5218,19,Female,P23803,Shampoo,Beleza,176.74,7,15,Sim,1051.6,Boleto,Nordeste,60.92,13,Atrasado,1,Não,Mobile,355,Website,DISC272
O01946,2023-10-25,C5552,29,Male,P78196,Halteres,Esportes,438.17,5,30,Sim,1533.59,Paypal,Sudeste,5.94,4,Entregue,4,Não,Mobile,36,App,DISC142
O01119,2023-10-26,C1294,39,Male,P20295,Jaqueta,Roupas,311.99,9,10,Sim,2527.12,Pix,Nordeste,80.3,2,Entregue,5,Não,Desktop,544,Website,DISC388
O02027,2023-10-26,C2827,42,Male,P16621,Chocolate,Alimentos,471.9,2,30,Sim,660.66,Pix,Centro-Oeste,49.75,4,Em trânsito,4,Não,Tablet,206,Website,DISC200
O00370,2023-10-26,C3151,38,Female,P97477,Camiseta,Roupas,37.22,9,5,Sim,318.23,Boleto,Sul,95.2,13,Entregue,4,Não,Mobile,488,Website,DISC283
O02308,2023-10-27,C4892,79,Male,P60790,Maquiagem,Beleza,430.92,8,15,Sim,2930.26,Dinheiro,Norte,92.5,5,Entregue,3,Não,Desktop,396,App,DISC286
O02138,2023-10-27,C9635,29,Other,P54499,Shampoo,Beleza,439.75,2,15,Sim,747.58,Cartão de Crédito,Norte,79.95,1,Entregue,4,Sim,Mobile,332,Website,DISC817
O02291,2023-10-27,C2907,34,Male,P71888,Café,Alimentos,453.44,6,0,Não,2720.64,Dinheiro,Centro-Oeste,48.53,3,Cancelado,3,Não,Tablet,241,App,
O01889,2023-10-27,C2939,43,Male,P64641,Sapato,Roupas,165.57,10,5,Sim,1572.91,Cartão de Crédito,Sul,89.85,9,Entregue,5,Não,Desktop,307,Website,DISC306
O00980,2023-10-27,C8236,32,Female,P12438,Chocolate,Alimentos,137.21,1,0,Não,137.21,Pix,Sul,86.15,5,Entregue,3,Não,Mobile,500,Website,
O00914,2023-10-27,C1174,30,Male,P55485,História,Livros,411.79,2,10,Sim,741.22,Paypal,Sudeste,53.75,13,Entregue,3,Não,Mobile,162,Website,DISC413
O01478,2023-10-28,C4255,26,Male,P23372,Sofá,Móveis,260.85,10,30,Sim,1825.95,Boleto,Sul,29.88,7,Entregue,4,Não,Mobile,82,Website,DISC487
O02852,2023-10-28,C8450,73,Female,P98340,Shampoo,Beleza,145.13,6,5,Sim,827.24,Cartão de Crédito,Norte,35.06,4,Entregue,5,Sim,Mobile,289,App,DISC174
O01616,2023-10-28,C4258,35,Female,P64515,Camiseta,Roupas,160.26,9,20,Sim,1153.87,Dinheiro,Sul,42.87,8,Entregue,2,Não,Desktop,539,App,DISC149
O00858,2023-10-28,C4240,48,Male,P96496,Boneca,Brinquedos,89.56,6,15,Sim,456.76,Pix,Centro-Oeste,82.08,12,Em trânsito,4,Não,Desktop,78,App,DISC137
O02041,2023-10-28,C2404,65,Male,P74736,Biografia,Livros,57.82,7,30,Sim,283.32,Pix,Centro-Oeste,55.5,10,Cancelado,5,Não,Mobile,249,Website,DISC981
O01875,2023-10-28,C1985,70,Male,P98095,Biscoito,Alimentos,268.83,9,15,Sim,2056.55,Paypal,Nordeste,55.27,11,Entregue,2,Não,Desktop,480,Website,DISC959
O00094,2023-10-28,C2967,62,Female,P30932,Sapato,Roupas,189.89,5,20,Sim,759.56,Boleto,Nordeste,70.55,12,Em trânsito,4,Não,Tablet,242,App,DISC300
O01970,2023-10-28,C2814,33,Female,P34122,Raquete,Esportes,295.26,10,20,Sim,2362.08,Pix,Nordeste,20.43,10,Entregue,1,Não,Desktop,104,App,DISC931
O00625,2023-10-28,C9578,59,Male,P45271,Sapato,Roupas,327.25,6,20,Sim,1570.8,Boleto,Sul,71.66,6,Entregue,3,Sim,Tablet,218,Website,DISC432
O01803,2023-10-28,C4783,61,Female,P64176,Tênis,Esportes,18.6,9,5,Sim,159.03,Pix,Nordeste,30.84,7,Entregue,5,Não,Mobile,353,Website,DISC854
O02773,2023-10-28,C1382,72,Female,P39999,Headphones,Eletrônicos,372.16,1,10,Sim,334.94,Pix,Nordeste,45.65,1,Entregue,5,Não,Mobile,298,Website,DISC779
O02685,2023-10-29,C1798,32,Male,P46817,Lego,Brinquedos,294.15,7,5,Sim,1956.1,Boleto,Centro-Oeste,58.43,6,Entregue,1,Não,Mobile,571,App,DISC954
O02628,2023-10-29,C9536,56,Male,P38429,Romance,Livros,341.36,4,25,Sim,1024.08,Pix,Centro-Oeste,85.29,1,Entregue,5,Não,Mobile,450,Website,DISC318
O02804,2023-10-29,C9543,33,Female,P68542,Perfume,Beleza,377.91,3,10,Sim,1020.36,Paypal,Sul,9.64,14,Entregue,5,Não,Desktop,290,Website,DISC292
O02069,2023-10-29,C8910,65,Male,P85828,Tênis,Esportes,130.11,3,10,Sim,351.3,Cartão de Crédito,Norte,58.1,12,Entregue,5,Não,Desktop,558,App,DISC370
O01133,2023-10-29,C1679,21,Male,P27637,Sabonete,Beleza,239.45,5,25,Sim,897.94,Cartão de Crédito,Centro-Oeste,12.31,10,Entregue,4,Não,Mobile,492,Website,DISC444
O00521,2023-10-29,C7846,61,Male,P37597,Vestido,Roupas,95.53,10,30,Sim,668.71,Boleto,Norte,43.89,6,Atrasado,3,Não,Desktop,574,App,DISC891
O02259,2023-10-29,C8954,67,Male,P89049,Biscoito,Alimentos,95.79,4,0,Não,383.16,Paypal,Norte,83.75,11,Entregue,4,Sim,Tablet,563,Website,
O01273,2023-10-29,C3607,25,Female,P54838,Café,Alimentos,280.39,6,20,Sim,1345.87,Boleto,Sudeste,11.08,12,Entregue,3,Sim,Mobile,391,Website,DISC283
O01537,2023-10-29,C2942,40,Male,P54590,Sabonete,Beleza,413.1,9,0,Não,3717.9,Dinheiro,Sudeste,61.17,10,Entregue,2,Não,Mobile,385,App,
O01505,2023-10-29,C4327,50,Male,P65618,Maquiagem,Beleza,196.37,3,15,Sim,500.74,Paypal,Norte,41.58,3,Entregue,4,Não,Tablet,271,Website,DISC388
O01159,2023-10-29,C1802,57,Female,P58990,Vestido,Roupas,105.79,5,25,Sim,396.71,Pix,Sul,10.16,7,Entregue,3,Não,Mobile,251,Website,DISC689
O00341,2023-10-29,C6619,23,Male,P35575,Cama,Móveis,344.41,6,10,Sim,1859.81,Boleto,Sudeste,17.05,5,Entregue,4,Não,Tablet,209,Website,DISC318
O02144,2023-10-29,C3350,47,Male,P12364,Smartphone,Eletrônicos,480.76,4,20,Sim,1538.43,Boleto,Nordeste,15.12,13,Atrasado,4,Não,Desktop,484,Website,DISC818
O00662,2023-10-30,C5426,20,Female,P91122,Estante,Móveis,82.86,5,25,Sim,310.73,Boleto,Sul,77.15,7,Entregue,4,Não,Mobile,534,App,DISC321
O01291,2023-10-30,C1634,27,Male,P73474,Jaqueta,Roupas,69.59,4,15,Sim,236.61,Pix,Norte,26.08,1,Entregue,3,Não,Desktop,255,App,DISC481
O02149,2023-10-30,C5563,22,Female,P75781,Vestido,Roupas,477.89,8,10,Sim,3440.81,Pix,Sudeste,10.35,6,Entregue,3,Não,Mobile,239,App,DISC525
O01131,2023-10-30,C9933,73,Other,P61715,Sabonete,Beleza,203.34,9,5,Sim,1738.56,Boleto,Centro-Oeste,12.62,6,Entregue,4,Sim,Mobile,358,App,DISC849
O01433,2023-10-30,C7838,33,Female,P94075,Suco,Alimentos,298.97,5,30,Sim,1046.4,Dinheiro,Sudeste,45.38,9,Entregue,4,Não,Mobile,192,App,DISC466
O01971,2023-10-30,C2106,30,Female,P51224,Corda,Esportes,268.69,7,5,Sim,1786.79,Dinheiro,Centro-Oeste,54.26,1,Entregue,4,Não,Desktop,452,App,DISC809
O01742,2023-10-30,C2961,22,Female,P61901,Headphones,Eletrônicos,480.82,2,0,Não,961.64,Cartão de Crédito,Nordeste,72.77,9,Atrasado,2,Não,Mobile,316,App,
O02770,2023-10-30,C3212,20,Male,P63986,Biscoito,Alimentos,271.96,2,15,Sim,462.33,Pix,Sul,33.33,8,Entregue,2,Não,Desktop,221,Website,DISC201
O00781,2023-10-30,C4743,30,Male,P11694,Quebra-cabeça,Brinquedos,30.14,6,30,Sim,126.59,Cartão de Crédito,Sudeste,43.16,1,Entregue,4,Não,Mobile,556,Website,DISC356
O00882,2023-10-30,C7579,23,Male,P59028,Boneca,Brinquedos,384.77,3,25,Sim,865.73,Pix,Sul,7.6,13,Atrasado,4,Não,Mobile,115,App,DISC502
O01099,2023-10-30,C2184,72,Other,P11982,Lego,Brinquedos,213.79,10,30,Sim,1496.53,Boleto,Sudeste,90.83,7,Entregue,5,Não,Desktop,317,App,DISC674
O02064,2023-10-30,C2909,58,Male,P89056,Pelúcia,Brinquedos,425.86,4,15,Sim,1447.92,Boleto,Nordeste,17.64,4,Entregue,4,Não,Desktop,499,Website,DISC267
O02312,2023-10-30,C9792,57,Female,P75510,Boneca,Brinquedos,316.87,2,30,Sim,443.62,Paypal,Sudeste,90.83,5,Em trânsito,3,Não,Desktop,241,Website,DISC806
O00714,2023-10-30,C7353,24,Male,P98074,Corda,Esportes,303.12,10,30,Sim,2121.84,Paypal,Centro-Oeste,30.7,10,Entregue,5,Não,Mobile,596,App,DISC543
O02129,2023-10-31,C3537,62,Female,P91583,Biscoito,Alimentos,432.27,4,15,Sim,1469.72,Paypal,Sul,92.6,7,Entregue,4,Sim,Mobile,349,App,DISC920
O00324,2023-10-31,C1910,21,Other,P53030,Lego,Brinquedos,468.86,10,15,Sim,3985.31,Paypal,Centro-Oeste,63.07,8,Entregue,4,Não,Mobile,218,App,DISC559
O00265,2023-10-31,C6624,23,Male,P69185,Maquiagem,Beleza,313.39,2,0,Não,626.78,Paypal,Centro-Oeste,79.47,1,Entregue,5,Não,Tablet,422,App,
O00302,2023-10-31,C6546,31,Female,P57287,Carrinho,Brinquedos,246.79,2,0,Não,493.58,Paypal,Sul,63.26,11,Entregue,4,Não,Mobile,469,Website,
O00076,2023-10-31,C3454,47,Male,P94873,Halteres,Esportes,332.16,7,30,Sim,1627.58,Dinheiro,Sul,43.11,8,Entregue,3,Não,Mobile,49,Website,DISC482
O00274,2023-10-31,C5020,22,Male,P59002,Romance,Livros,295.61,3,10,Sim,798.15,Boleto,Nordeste,73.67,10,Entregue,5,Não,Tablet,210,Website,DISC346
O02076,2023-10-31,C4121,75,Male,P84310,Chocolate,Alimentos,369.91,10,10,Sim,3329.19,Boleto,Sudeste,6.3,13,Cancelado,4,Não,Mobile,243,Website,DISC950
O01639,2023-10-31,C1307,21,Male,P93442,Ficção Científica,Livros,336.23,3,10,Sim,907.82,Dinheiro,Centro-Oeste,57.5,13,Em trânsito,2,Não,Mobile,371,App,DISC232
O02136,2023-10-31,C4867,29,Male,P90198,Smartwatch,Eletrônicos,407.19,10,20,Sim,3257.52,Boleto,Nordeste,71.54,10,Cancelado,4,Não,Mobile,459,Website,DISC170
O02116,2023-11-01,C1320,40,Female,P26321,Quebra-cabeça,Brinquedos,364.18,7,0,Não,2549.26,Paypal,Sudeste,36.62,11,Em trânsito,4,Não,Desktop,497,App,
O01428,2023-11-01,C6395,79,Female,P52747,Sapato,Roupas,119.48,7,20,Sim,669.09,Dinheiro,Sudeste,29.99,10,Em trânsito,5,Não,Mobile,451,App,DISC569
O01224,2023-11-01,C3242,22,Male,P30760,Autoajuda,Livros,244.23,7,15,Sim,1453.17,Cartão de Crédito,Norte,69.94,14,Entregue,2,Não,Desktop,160,App,DISC470
O01528,2023-11-01,C5145,44,Male,P58225,Perfume,Beleza,462.97,5,20,Sim,1851.88,Cartão de Crédito,Norte,19.28,6,Entregue,5,Não,Desktop,213,Website,DISC401
O02883,2023-11-01,C1192,56,Other,P78590,Halteres,Esportes,113.35,1,20,Sim,90.68,Dinheiro,Sudeste,58.51,3,Cancelado,5,Não,Desktop,203,App,DISC579
O01997,2023-11-01,C6450,75,Male,P33655,Pipoca,Alimentos,320.61,10,15,Sim,2725.19,Dinheiro,Norte,20.73,1,Entregue,5,Não,Mobile,359,App,DISC369
O01021,2023-11-01,C6633,35,Male,P38205,Estante,Móveis,207.42,1,30,Sim,145.19,Dinheiro,Sul,79.17,9,Cancelado,4,Não,Tablet,560,App,DISC780
O00405,2023-11-01,C4825,38,Other,P60511,Smartwatch,Eletrônicos,347.14,7,20,Sim,1943.98,Cartão de Crédito,Centro-Oeste,99.37,2,Entregue,4,Não,Mobile,220,App,DISC869
O01906,2023-11-01,C5524,25,Female,P90721,Jaqueta,Roupas,413.7,2,10,Sim,744.66,Dinheiro,Nordeste,82.31,3,Em trânsito,3,Não,Desktop,209,App,DISC904
O01840,2023-11-01,C9469,19,Male,P97366,Carrinho,Brinquedos,177.59,9,30,Sim,1118.82,Cartão de Crédito,Centro-Oeste,26.4,6,Entregue,4,Sim,Desktop,356,Website,DISC675
O00675,2023-11-01,C9584,21,Female,P93378,Sofá,Móveis,277.21,4,5,Sim,1053.4,Boleto,Sudeste,90.05,13,Entregue,5,Não,Mobile,374,Website,DISC314
O02746,2023-11-01,C7322,69,Female,P95917,Camiseta,Roupas,260.4,9,15,Sim,1992.06,Pix,Centro-Oeste,51.57,14,Entregue,4,Não,Desktop,495,App,DISC636
O02030,2023-11-02,C1089,68,Female,P64777,Sabonete,Beleza,440.53,3,30,Sim,925.11,Boleto,Sul,12.44,1,Cancelado,4,Não,Tablet,153,App,DISC655
O00378,2023-11-02,C7207,41,Female,P72278,Tênis,Esportes,296.4,8,30,Sim,1659.84,Boleto,Sudeste,67.07,10,Entregue,5,Não,Desktop,187,App,DISC536
O01706,2023-11-02,C7416,65,Male,P90522,Chocolate,Alimentos,85.76,3,30,Sim,180.1,Pix,Sudeste,23.05,1,Atrasado,5,Não,Tablet,186,App,DISC222
O00792,2023-11-02,C5369,36,Other,P20910,Jaqueta,Roupas,433.41,10,20,Sim,3467.28,Cartão de Crédito,Centro-Oeste,40.36,5,Em trânsito,4,Não,Desktop,163,Website,DISC747
O00772,2023-11-02,C2676,40,Male,P21240,Autoajuda,Livros,344.28,6,15,Sim,1755.83,Pix,Nordeste,52.51,13,Entregue,3,Não,Mobile,210,Website,DISC168
O00187,2023-11-03,C1703,50,Female,P96994,Sabonete,Beleza,441.57,1,25,Sim,331.18,Boleto,Nordeste,36.96,11,Cancelado,4,Não,Mobile,368,App,DISC211
O02963,2023-11-03,C1901,34,Male,P33368,Bola,Esportes,484.15,4,25,Sim,1452.45,Cartão de Crédito,Nordeste,39.79,3,Cancelado,3,Não,Tablet,68,App,DISC910
O01888,2023-11-03,C3466,51,Female,P12977,Lego,Brinquedos,368.06,4,5,Sim,1398.63,Cartão de Crédito,Sudeste,85.34,7,Entregue,3,Não,Mobile,420,App,DISC924
O00043,2023-11-03,C8950,50,Male,P41941,Tablet,Eletrônicos,254.78,2,10,Sim,458.6,Cartão de Crédito,Nordeste,70.6,9,Entregue,5,Não,Mobile,159,App,DISC714
O01372,2023-11-03,C1160,28,Other,P92915,Chocolate,Alimentos,49.23,6,20,Sim,236.3,Pix,Norte,98.37,7,Entregue,5,Não,Tablet,530,App,DISC747
O02459,2023-11-04,C5086,21,Male,P46023,Halteres,Esportes,351.34,7,0,Não,2459.38,Paypal,Norte,99.95,2,Entregue,4,Não,Mobile,560,Website,
O02457,2023-11-04,C4138,32,Male,P70506,Estante,Móveis,355.49,2,5,Sim,675.43,Pix,Centro-Oeste,67.92,11,Entregue,3,Não,Desktop,418,App,DISC762
O02042,2023-11-04,C7940,66,Other,P40268,Sofá,Móveis,366.67,5,20,Sim,1466.68,Boleto,Nordeste,96.89,14,Cancelado,5,Não,Mobile,436,Website,DISC617
O00248,2023-11-04,C2628,23,Female,P52732,Boneca,Brinquedos,202.71,3,15,Sim,516.91,Dinheiro,Sudeste,77.02,12,Entregue,3,Não,Mobile,104,App,DISC399
O02496,2023-11-04,C2079,56,Female,P69870,Camiseta,Roupas,139.74,1,15,Sim,118.78,Paypal,Sul,63.38,1,Atrasado,1,Não,Mobile,585,Website,DISC623
O00798,2023-11-04,C4008,70,Female,P35381,Calça,Roupas,59.99,7,10,Sim,377.94,Boleto,Sudeste,89.46,11,Entregue,4,Não,Desktop,482,Website,DISC738
O00425,2023-11-04,C3490,27,Female,P81984,Biografia,Livros,361.15,8,5,Sim,2744.74,Pix,Centro-Oeste,53.02,3,Entregue,3,Não,Mobile,504,Website,DISC627
O01362,2023-11-05,C1922,44,Male,P38975,Biografia,Livros,313.44,9,0,Não,2820.96,Boleto,Sul,10.72,13,Entregue,3,Não,Mobile,367,App,
O01885,2023-11-05,C8658,19,Female,P95476,Ficção Científica,Livros,77.33,7,30,Sim,378.92,Pix,Nordeste,96.79,11,Em trânsito,2,Não,Tablet,54,Website,DISC637
O01069,2023-11-05,C4490,74,Male,P70304,Carrinho,Brinquedos,115.27,7,5,Sim,766.55,Boleto,Norte,39.87,2,Em trânsito,5,Não,Tablet,551,Website,DISC248
O00018,2023-11-05,C8833,29,Female,P89833,Calça,Roupas,219.39,5,30,Sim,767.86,Cartão de Crédito,Nordeste,61.87,1,Entregue,3,Não,Mobile,77,App,DISC835
O01169,2023-11-05,C7296,21,Male,P63884,Sapato,Roupas,308.2,1,10,Sim,277.38,Cartão de Crédito,Nordeste,39.9,11,Cancelado,5,Não,Tablet,213,Website,DISC628
O01764,2023-11-05,C2186,32,Male,P32875,Mesa,Móveis,190.34,8,5,Sim,1446.58,Boleto,Norte,66.47,7,Entregue,5,Não,Mobile,155,App,DISC233
O01387,2023-11-06,C1365,20,Male,P59584,Chocolate,Alimentos,239.47,7,0,Não,1676.29,Cartão de Crédito,Nordeste,69.53,13,Em trânsito,5,Não,Mobile,119,App,
O02106,2023-11-06,C3176,42,Female,P70002,Halteres,Esportes,83.0,9,5,Sim,709.65,Pix,Sul,54.77,9,Entregue,5,Não,Desktop,463,Website,DISC419
O00294,2023-11-06,C5928,28,Other,P97753,Camiseta,Roupas,93.1,5,0,Não,465.5,Cartão de Crédito,Centro-Oeste,99.12,13,Entregue,5,Não,Mobile,560,Website,
O01369,2023-11-06,C4940,19,Male,P14897,Smartwatch,Eletrônicos,138.94,6,20,Sim,666.91,Boleto,Centro-Oeste,45.48,8,Entregue,4,Sim,Mobile,449,Website,DISC792
O02193,2023-11-06,C3014,23,Male,P70483,Tênis,Esportes,96.26,1,15,Sim,81.82,Cartão de Crédito,Sudeste,82.16,14,Entregue,5,Sim,Tablet,438,App,DISC531
O02718,2023-11-06,C6109,46,Male,P91238,Mesa,Móveis,145.87,10,10,Sim,1312.83,Boleto,Sudeste,47.28,3,Entregue,4,Não,Mobile,263,App,DISC919
O02404,2023-11-06,C8797,53,Female,P33664,Pipoca,Alimentos,61.26,2,25,Sim,91.89,Pix,Sul,50.24,4,Em trânsito,1,Não,Mobile,279,Website,DISC617
O02396,2023-11-06,C3645,76,Male,P61150,Maquiagem,Beleza,196.52,7,30,Sim,962.95,Dinheiro,Sul,97.01,1,Entregue,5,Sim,Tablet,402,Website,DISC975
O01552,2023-11-06,C3430,75,Female,P75488,Smartwatch,Eletrônicos,267.43,3,0,Não,802.29,Pix,Norte,5.8,8,Atrasado,5,Não,Mobile,258,App,
O01816,2023-11-06,C8616,67,Female,P58302,Mesa,Móveis,274.95,6,30,Sim,1154.79,Cartão de Crédito,Nordeste,68.09,4,Entregue,4,Não,Desktop,533,Website,DISC851
O00068,2023-11-06,C5646,41,Female,P72624,Corda,Esportes,31.68,5,20,Sim,126.72,Cartão de Crédito,Centro-Oeste,68.75,13,Em trânsito,3,Não,Tablet,403,App,DISC912
O02057,2023-11-07,C5319,18,Male,P65812,Lego,Brinquedos,253.84,5,30,Sim,888.44,Boleto,Sul,79.41,7,Entregue,5,Não,Mobile,404,Website,DISC390
O00956,2023-11-07,C8262,29,Male,P63668,Pipoca,Alimentos,476.46,1,5,Sim,452.64,Boleto,Norte,60.87,7,Em trânsito,5,Sim,Mobile,59,App,DISC122
O02313,2023-11-07,C9572,35,Female,P75696,Bola,Esportes,440.31,9,30,Sim,2773.95,Boleto,Sudeste,94.71,14,Entregue,4,Não,Mobile,313,App,DISC145
O00741,2023-11-07,C1929,44,Female,P15839,Estante,Móveis,266.45,7,25,Sim,1398.86,Dinheiro,Centro-Oeste,8.07,13,Entregue,4,Não,Mobile,232,App,DISC482
O01493,2023-11-07,C6021,40,Other,P59874,Tablet,Eletrônicos,98.09,7,20,Sim,549.3,Pix,Norte,40.74,12,Em trânsito,4,Não,Desktop,274,Website,DISC321
O02362,2023-11-07,C1919,41,Other,P86433,Headphones,Eletrônicos,320.34,5,20,Sim,1281.36,Boleto,Centro-Oeste,72.39,14,Entregue,4,Não,Desktop,555,App,DISC113
O01277,2023-11-07,C3565,50,Female,P95591,Pipoca,Alimentos,380.95,3,20,Sim,914.28,Dinheiro,Centro-Oeste,30.62,13,Entregue,4,Não,Mobile,159,App,DISC464
O01432,2023-11-07,C6741,18,Female,P82994,Tablet,Eletrônicos,314.65,2,10,Sim,566.37,Pix,Norte,59.28,6,Entregue,4,Não,Desktop,93,App,DISC447
O00424,2023-11-07,C6442,44,Male,P19734,Halteres,Esportes,460.02,8,5,Sim,3496.15,Paypal,Centro-Oeste,65.1,3,Entregue,4,Não,Tablet,124,Website,DISC888
O02187,2023-11-08,C9671,67,Female,P36297,Tablet,Eletrônicos,223.56,1,20,Sim,178.85,Cartão de Crédito,Sudeste,19.45,13,Cancelado,4,Não,Mobile,443,Website,DISC200
O02000,2023-11-08,C6874,39,Male,P32555,Headphones,Eletrônicos,251.58,3,30,Sim,528.32,Boleto,Sul,50.17,4,Entregue,4,Não,Mobile,398,App,DISC611
O01895,2023-11-08,C2073,63,Male,P50385,Lego,Brinquedos,277.95,3,15,Sim,708.77,Dinheiro,Sul,75.55,12,Entregue,4,Não,Desktop,216,Website,DISC481
O00716,2023-11-08,C2757,19,Male,P73103,Laptop,Eletrônicos,207.14,8,20,Sim,1325.7,Pix,Sudeste,76.36,1,Entregue,5,Não,Desktop,529,App,DISC186
O00894,2023-11-08,C8365,57,Female,P52873,Cadeira,Móveis,209.25,1,30,Sim,146.48,Cartão de Crédito,Sul,7.97,4,Entregue,3,Não,Desktop,355,Website,DISC972
O00653,2023-11-08,C1719,33,Female,P70496,Boneca,Brinquedos,418.33,10,0,Não,4183.3,Paypal,Centro-Oeste,97.77,8,Entregue,3,Não,Mobile,429,App,
O01394,2023-11-08,C6669,27,Female,P34690,Quebra-cabeça,Brinquedos,177.59,8,15,Sim,1207.61,Cartão de Crédito,Nordeste,11.58,7,Entregue,5,Sim,Desktop,282,App,DISC717
O02705,2023-11-08,C3263,54,Other,P20019,Sabonete,Beleza,226.76,1,20,Sim,181.41,Boleto,Nordeste,73.06,10,Entregue,4,Não,Desktop,193,Website,DISC143
O01354,2023-11-09,C8485,73,Male,P63942,Raquete,Esportes,177.25,3,0,Não,531.75,Pix,Centro-Oeste,61.77,2,Entregue,4,Não,Tablet,305,Website,
O01557,2023-11-09,C8357,39,Female,P94834,Tênis,Esportes,152.05,8,15,Sim,1033.94,Cartão de Crédito,Sul,8.06,6,Cancelado,4,Não,Desktop,405,Website,DISC429
O00778,2023-11-09,C9858,34,Female,P27332,Tênis,Esportes,257.72,2,10,Sim,463.9,Boleto,Nordeste,80.04,5,Em trânsito,4,Não,Mobile,152,App,DISC473
O02821,2023-11-09,C7449,30,Female,P35215,Sapato,Roupas,474.2,5,20,Sim,1896.8,Cartão de Crédito,Norte,18.32,6,Em trânsito,1,Não,Mobile,140,Website,DISC610
O01989,2023-11-09,C7548,58,Other,P25063,Pelúcia,Brinquedos,398.1,5,0,Não,1990.5,Pix,Nordeste,90.92,5,Entregue,4,Não,Desktop,414,Website,
O02771,2023-11-09,C7120,77,Female,P56545,Carrinho,Brinquedos,445.28,6,25,Sim,2003.76,Boleto,Nordeste,9.84,14,Entregue,4,Não,Mobile,587,Website,DISC215
O00381,2023-11-09,C9458,26,Male,P23079,Sapato,Roupas,227.71,10,10,Sim,2049.39,Pix,Sudeste,10.53,11,Entregue,2,Não,Desktop,311,App,DISC204
O01164,2023-11-09,C5841,73,Female,P82843,Laptop,Eletrônicos,152.26,4,10,Sim,548.14,Pix,Sudeste,23.32,11,Entregue,3,Não,Mobile,276,App,DISC931
